ticket_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
11,0.19851939372001476,0.055313174484285896,-0.05233230473032571,-0.08208348785986697,0.36070471597757214,-0.32433032657403427,-0.0993238175070454,-0.15724799965009018,-0.3742588949372357,0.0029586524885396037,-0.012397739735374374,-0.23441452239210223,0.15641358579249331,-0.09207177013931474,-0.06217487388679005,-0.07351015765073399,-0.04551877050185674,0.07199275060335746,0.041366146691340325,0.1338508792317636,-0.05595844501695478,-0.13593270377064265,-0.008286088210877243,0.04657363255483721,0.08618276526580324,-0.021784058134200875,-0.12307471193565317,0.003486571803919647,0.07179071389610056,-0.10253618692164564,-0.11070010031439978,0.21036637494351046,0.25936107013509296,0.09898263241505921,0.15624073057763663,-0.019103246834582296,0.1387218769690829,0.06799389663390451,0.03773414884992467,0.08862472478907613,0.000447246688603839,0.08082127300824778,-0.009325492297056807,0.18165204890720815,-0.001803715278611953,0.018805180386678937,0.11160982235516043,0.07975575328370417,-0.08963393041381901,0.002154094772940538
12,0.07054302926974476,0.06388745884232032,0.08200264985873787,0.006778464168428457,0.03578638244900176,-0.09574780113485669,-0.0017342664863321013,-0.029498222434194754,0.23657968082250072,0.028430672118724097,-0.09500319999054493,0.0020133839606036527,-0.15133931842422732,0.05596269970010214,-0.005430998449958326,-0.019191606456755734,-0.27998438873477016,-0.17829660825286509,0.37642777287015594,-0.2271983200117458,-0.18364706274734258,-0.40200015321053373,0.11267872689599556,-0.040087844416430436,0.10685895741357629,0.1779939356619365,-0.07645061705297118,-0.06234404731672924,-0.03083864628481574,0.13887814896033518,0.16200046798741036,0.10045372544090865,-0.06834135326932403,-0.029430841499005895,0.014482295324015751,0.050139392600412086,-0.03988469427240904,0.11512975215043078,-0.13185112696648688,0.1301047507590371,0.15084290995488248,0.10395359870105993,-0.078003285248163,0.05085411234611962,-0.005317956388345466,0.038927362336407714,0.015618291964080825,0.19742452902269703,-0.08309232766455626,0.001739191372324353
13,0.14520625450688207,0.05696833635528276,-0.0687264337184445,-0.07147350887095398,0.23034317619570824,-0.34588694603365594,-0.2669470973409167,-0.04800923783704149,0.15490953084671372,-0.11128891643247074,-0.07035811165390711,0.23909169573095207,0.16315489189882018,-0.1900765721433015,-0.017772677189402158,-0.17630202701835418,-0.07375315685642317,-0.15852719231739842,-0.0483342774376741,0.030185647490416655,0.36498956119376114,-0.022516707457355734,-0.10677239314958853,0.25635986513023445,-0.1104029292003221,-0.05072704115165149,0.06217740281315264,0.017935929740748997,-0.12581608806372838,-0.034150303792552975,0.03988379933834952,0.003205895543721511,-0.10860877969447418,0.12664560793107288,0.04220180305817546,-0.03352011579994353,0.006780638142916601,0.1141317653630464,0.06037100728445645,-0.04098113233162153,0.07445859829417287,0.15449163502553728,0.09171733000393897,0.016161347498544837,-0.05045259729705453,-0.00973765140735242,0.03209213373539506,-0.003073978305726227,0.03173818928565267,0.05479100928204217
14,0.08607858074460706,-0.04248425082249973,-0.03567338839837723,-0.18813113217595037,0.19765472209188445,0.30478765016305814,-0.2053956470598311,0.3102842635958536,0.1401239488431748,0.03465029535980642,0.059514556981816555,-0.06176983853222342,-0.0028958596918764283,0.06817137526340472,-0.23720889147852714,0.0832751224615685,-0.007102548111456351,0.05114670695055955,0.040506449411445974,0.0805362640349333,-0.06926876060660889,0.011225986114338702,0.16555446534404294,0.011248174631273753,0.015761468279346436,-0.00033511167374123416,-0.00608501607281532,-0.0451951199956531,0.060760244327919814,-0.16544234213617479,-0.07910654267367133,0.028543254078968384,0.04094201337140228,0.09681758220281747,0.10889614593159797,0.13463790295013495,-0.055326024338855334,0.27054923981383655,0.006996301141403234,-0.1540167573053482,-0.022995823234367517,0.31156101351348875,0.13780201093788513,-0.2545850710758472,-0.07011369387124756,0.048998128011918884,0.07870092966046713,-0.07612002572009169,0.10515056509987114,0.01458758890803622
15,0.10068931283638412,0.31615931414620413,-0.22080232487556706,-0.046759654516301305,-0.14486198444094894,0.027145132778764104,-0.05442154894494816,0.042788792892370024,-0.02797542476630069,-0.1754550457077806,-0.10333141407006391,-0.028374941458662886,-0.06274253450564282,-0.11652723786837058,-0.08703524927379303,-0.017195317241333545,-0.16344486302355843,-0.1556950779548122,-0.047739253262679124,-0.06307343250964648,0.07197939575618592,0.3243511778662327,0.005618583058829757,-0.23918421530766065,0.07886752721323248,-0.020628498289835245,-0.19894652045787944,0.008458497853902115,0.0386501356605586,-0.05992723912452684,0.29972309289665533,-0.1598706788036644,0.2650914544896612,-0.15457346420742513,0.030582783273475196,0.15440807206890222,-0.027862333134240636,-0.005811146181471083,-0.007670542239222422,0.08157578116999996,0.05437025416012257,-0.0005055838766352336,-0.029465768302656535,0.06817084730692163,-0.24405009959200166,0.01879430963228461,0.057581998938486326,-0.028850529720406016,0.009572175740755293,0.0050947029141369116
16,0.15328694326498363,-0.041346537848166276,-0.029465523394429788,-0.07787484718635418,0.06447248393743538,-0.03565959910999652,0.11448105456595832,-0.2542141109902674,0.38641338853341967,0.020100990572720957,-0.05378823113264773,-0.1771075831220324,-0.2806356684785446,-0.049592237379015,0.03852842505924506,-0.007458170233594977,-0.09546663230650144,0.016386340137995385,0.11282099901196785,-0.17164563776794028,-0.13864214262415248,-0.16429677998085515,0.06368656088382478,0.06156649734782025,0.2363251927070926,-0.22440114802181438,-0.06875370170386189,0.04364940496013481,0.012853381910102737,-0.1847907696756485,0.031883711607591236,-0.044058249883656087,0.0263663146762217,-0.05620152548865693,-0.17186519906097636,-0.2078640726964073,0.03409507578386857,-0.12393240575033178,0.1647261420804937,0.07697799488710026,0.07882502252813865,0.14477065409227133,-0.011672650347403422,-0.01039765811750483,-0.01924987757600464,0.12335210073889669,-0.06760675275406673,-0.14117622215843645,0.2362681960132502,0.10240498296613224
17,0.45318630144268357,0.197613803478987,0.5088322883421275,-0.005329314958705728,-0.058874849745496075,0.20444920300373864,-0.0308916662741667,-0.08979793986542317,-0.023129096068457332,-0.06806149710693121,0.04778533655640452,0.05299005331400097,-0.02655486207462112,-0.017018319300258992,0.1431850970123225,0.038108566645680055,0.029164395813836987,-0.049530003585311,0.060887215621883164,-0.08529871524725414,0.08570111201843959,-0.021631917598486865,-0.020529827871887382,-0.11904624795295693,-0.20099570815998324,-0.001264150449476406,0.10163763678006717,0.06961184981341208,-0.1348865030664763,-0.01312609626520566,-0.06279094273201,0.06390494143647091,0.07100887295064635,-0.10469241786536916,0.10691623930619937,0.06261203441344855,-0.006127616619036491,0.002636230760088931,0.010502447068885677,-0.11226427459714702,-0.0030001453302358483,-0.09660144714479527,0.11078313056990986,-0.0318034301356437,0.033916790279270505,-0.04410637611163201,0.00734781837530725,-0.014871645092605733,-0.027487142078675596,0.16210164441475372
18,0.17219475981131488,0.21464860067766525,-0.2303136523585507,0.07227354907879983,0.02096050226541698,0.06048379433064684,0.31386316228439903,0.004552016838944566,0.0371799827673482,-0.2752326695788006,-0.05441798397763744,-0.06965039997175633,0.027845692725661265,0.16961248612227384,-0.2988493981585856,-0.028516678726369454,-0.007118957779388542,0.008471711697979951,-0.18022912920408773,-0.0802007500369428,0.10900496111573497,-0.12188051161576503,-0.22838969504805942,-0.08499937391946727,-0.04444875221784895,0.10344882446029943,-0.11719561917582576,-0.025019764895059693,0.011611086400014507,0.04776697428778612,-0.2488172926990625,0.12314920494550784,-0.18343311970646464,0.03439046132589823,-0.0377004771856853,-0.16146943042492504,-0.027849014181450388,0.13006935307146072,0.024344665183087533,-0.052883216158777085,-0.015431020913359954,0.0774060724089276,-0.13512344112462368,-0.08387572028556278,0.10511622587498748,-0.03858941577321579,-0.06777477427926272,-0.021423165169297903,0.016945059536169017,-0.02491590520603125
19,0.15906374289567773,-0.05845363949846146,-0.12953829737680597,-0.08608805297339363,0.378802725927567,0.04808647301394342,0.08534191792056281,0.07898518842357835,-0.29776211322467755,0.08697334336783089,-0.15526654760633934,0.024740762045379845,-0.0329309065813829,0.20819279584932074,0.16932708371907673,0.2584382280738135,-0.019543494489562066,-0.1441044506440876,0.026684629719756877,-0.21140676211733286,0.11184907825607514,0.05621519411302123,0.0392766441846154,-0.06256196164588214,0.018392171264666496,-0.08575261769610411,0.02653419398852144,0.009128179107464069,-0.15230754452483083,0.22345774233840568,0.08367247633751326,-0.2515759188481206,-0.15720264761839017,0.0059293463843530176,-0.1595390415607074,-0.13556003155502785,0.09263379467891786,-0.06136752405491006,0.05154425236605576,-0.03109450343018759,-0.003622916512552434,-0.07814269756347239,-0.0287938021275003,-0.12433333910967499,-0.03228366388243579,-0.07195326897707183,0.14133479272016047,0.010642756390508597,0.03878774039118674,0.0772164990769498
20,0.09351632600016307,0.11585076011967285,-0.07976149625977393,-0.040729563933709814,0.051604053428008945,-0.008480560675941724,-0.10601200570437537,0.0057296274611883455,0.05959139112506206,-0.1263353202511649,0.004664553970050429,0.13754747809654622,0.004256298802875948,-0.21940253903166645,-0.1698276833432388,-0.00615659217689746,-0.3019304035874432,-0.008966716516394095,0.02504157011460477,-0.08982038645807075,-0.02663392023084043,0.3988929946267147,0.192914416511198,-0.2506581145250484,0.08702330100276201,-0.01625694039551908,-0.05830105116241322,-0.018126740764906592,0.25040734230999107,-0.009417094741776287,0.0851238478216255,-0.025042356445874575,-0.0005874176059570343,0.01666055594695222,0.20481755479161534,-0.13039706517499636,0.11528572322506613,-0.13488871258603394,-0.0001873919182361905,0.06626059785041569,-0.09976559911769733,-0.24001545539637148,-0.04756339043842385,-0.11100703587980133,0.28965288681845297,0.014233841825036245,-0.02383255405536777,0.041825268895908305,0.002456857193161178,-0.11108099532586269
21,0.17497033762437122,0.17449205781148497,0.23627173796618064,0.017904811480973906,0.12808810287516825,-0.3187177833388648,-0.1575774122175268,0.00677514921954761,0.41836849359289896,0.05071830494775822,-0.27733680873223954,0.054228522657300306,-0.04670567414677448,0.17881829540447275,0.05495855254196224,0.09570797690031171,0.018679789666899677,-0.08074153463195234,0.07421040918656613,0.12799085889092823,0.14434554674311484,0.014728279740760991,-0.08360374799899134,-0.04087081453647552,-0.12266491138942703,0.07088307020643389,0.050246039939941416,0.05036831985684174,-0.10284456329761732,0.036433650373558286,0.037615886641045274,0.006861047783534156,-0.0443827250962079,0.02468032267523066,0.14464958709534467,-0.10522816602421003,-0.10059110441267136,0.16579341146621449,-0.16549017111082087,-0.01084580555962281,-0.04588170242819476,-0.06219361233217334,-0.010865535975979869,0.007476165180125532,-0.08517812922695427,-0.03635422452779914,0.03247966191574807,0.14004163600979208,-0.07162862634650978,-0.15640594941360278
22,0.2068963927128255,-0.043658512895591646,0.08491110592641488,0.2554409775018274,-0.11770034503489923,0.17751351631003162,-0.21488123927871605,-0.11408105247291944,-0.03486629286443982,-0.06555768222893091,-0.0411269806149126,-0.011242041441864532,0.2724024138998215,0.24384897384621018,0.14581484697519312,-0.01064872852675329,-0.24455621218081547,0.1628269021676144,0.04025233151581413,-0.16686906676775587,0.026156455719856177,0.12970638622573816,0.04951188701966712,0.2614321924773265,0.1937399122974489,0.2391005162160577,-0.04009318138094478,0.129745416668234,-0.14370629551831357,-0.17544117807679976,-0.10228090699593402,-0.055095812707120155,0.07031826141708897,-0.20538171550988008,0.07694589442653103,-0.16010925786828847,-0.07544051740073686,-0.07887383157302678,-0.06686463206275714,-0.18806456296020543,0.12012210181512395,0.028933464569670928,0.02228703002566848,0.00972021902124836,0.014048120905833059,0.0011854027890615057,0.0971419933052122,-0.126349611656851,-0.09042298470593135,-0.017208258085225595
23,0.155878495978131,-0.055140965809430856,-0.10290225231291533,-0.20845854663049246,0.44848767551412677,0.34330170493589285,-0.14208646230116923,0.35641341040479035,-0.04759055642330867,0.07289153540409822,-0.14129140790780437,-0.005716742678857463,0.0015946246811080556,0.1419546751607237,-0.03384857766605026,0.15841460072504598,0.013919697430099734,-0.03296977352762122,0.01687276856407822,-0.110985439870141,-0.06736513958857954,0.024615295957671226,0.09712808647731459,-0.0052216777851438745,-0.009711330185043804,-0.06382269559109194,-0.004850772144505234,-0.06248968960528318,-0.07688949432123023,0.032812665934673274,0.011588665427516798,-0.22118484762861856,-0.10384385508466748,0.002350059131228724,-0.12972009628519876,-0.07942343236885843,0.02559745722059062,0.005080313344508203,0.12361239770254233,-0.05791362911207387,-0.03679607959923434,-0.04451104275461845,-0.09718788335867809,0.2348719311374751,-0.0255217635428326,0.002920488914632216,-0.09126749104888729,0.05921466704962363,-0.14039202238323475,0.11536932754065343
24,0.1244737279076928,0.6435179007298288,-0.41484537240964203,-0.058997968963380956,-0.21387628635056435,0.05864719344913383,-0.1263986448721626,-0.004683408193192552,-0.01788363741049454,0.3131351379124242,0.0632244229814576,0.018339809461007252,-0.030901485473173392,-0.008289506103713961,0.2106517010198512,0.05133730734977496,0.08210788905771882,0.06826437725537018,0.03762017882816389,0.05658426236258696,-0.015157735903152508,-0.07317003125296614,0.07470186621301637,0.09068590362939792,-0.02101334246731649,-0.010156187308590761,0.0535926430370982,0.01744132878765347,-0.0036891962083661673,-0.025777050198613063,0.025519440097088814,-0.0704520124287325,0.0012968652936843732,-0.02055705076003721,0.02761310377464647,0.0003421746709216314,0.06293937761192506,0.004452748507546435,0.007139117519322483,-0.02412751476349847,-0.04593882752942999,0.009625439229036529,-0.019011062614287554,-0.060104757016023254,0.03318880634217313,0.008925841438871845,-0.06243616872097565,0.05450145089005726,-0.011666649328116336,-0.023914052070570256
25,0.33209883203917345,0.33678063384089285,0.5559926134687406,0.10551952985548749,0.035606128088090536,-0.1407896726295897,-0.0014995368484270084,0.17019760386209193,-0.155757407375385,0.14548373495185768,0.02552546511937169,-0.025823219115070975,-0.25417748283859665,0.01363358481740067,-0.1142869983157576,-0.09561702578088618,0.07697084693316565,-0.0516752488442821,-0.0037401747485328735,0.09107808636352371,0.009589430143122562,-0.004121636139284679,-0.0673074830744331,-0.02516990202101892,-0.014949138579226584,0.0057112317369015335,0.013520156383634852,0.03963117952347996,0.14499822320674352,-0.08651947287085833,-0.07685967723314797,-0.13581729437901632,-0.038866312050100146,-0.0516449881184698,-0.05617854319687428,0.00560955843657672,-0.05633181233631422,-0.05333431065129302,0.015179300916931798,-0.09285710551278849,0.09169114368713532,-0.03534454608054871,-0.04292280997883584,-0.07393544266887991,-0.005233074672641641,-0.044824996863077324,-0.15017277754816635,-0.14228142254949266,-0.034052079019681124,0.021227239489143644
26,0.08565949171876976,0.017531644662476288,-0.02048193976762539,-0.08586587605035445,0.13626928448831485,-0.12600374376082984,-0.2306630627787264,0.14095612142874223,0.22200708538828734,-0.08427700904966712,-0.15689369787935417,0.211425942420939,0.13082403688122782,-0.09082257337338233,0.04943903255528617,-0.3159948181783592,-0.0539286886901353,-0.2182108585837952,-0.08386705820416471,0.12338592970378498,0.40175474569062947,-0.17059434898087955,-0.19541500766189415,0.22904459680268907,-0.04465489603803933,-0.10114964608186847,-0.03319702346232574,0.048838496214970564,-0.1347498813862092,-0.07518277120677719,0.15564348105528322,-0.0770265125082487,-0.051149129988935955,0.117160271004337,0.08632198571879993,-0.08602482279197772,-0.03723826617949003,-0.025659936853107017,0.014502823958952128,-0.04725872587316911,-0.07817864228128386,-0.035059382774935505,0.0057194620752869674,0.04532965178337762,0.045790770806181165,0.056924628018972925,-0.026069691434096688,-0.020940645929991494,0.08995044504283481,-0.06927597672702013
27,0.06697405197944695,0.052202430976718006,0.0632652614879945,-0.028617921805169855,0.09016953673102726,-0.25529083822866094,-0.11919540466591738,-0.14000218002226753,0.4218254075005018,0.006291883001379027,-0.34995600561554685,-0.04890673040894997,-0.02191288674783582,0.312350686282268,0.06404096704547761,0.25457255119329636,0.24162938872680315,0.05950771911081788,-0.023825434515983745,0.19488714856708472,-0.038676801780367774,0.21011734885447875,-0.03825374137429301,-0.14544378454903772,0.041582421497894026,-0.04564561669698077,-0.007873659483059157,0.0316529752829824,0.0007392448931351331,-0.015893053363999377,-0.0025503539613429007,0.1262117094789817,0.05576354040018685,-0.07521236212952545,0.030913452825000326,-0.006006524698663439,0.008139613293791212,0.028937989981111575,0.017531373926839452,0.0005102287149437151,-0.12670676399038688,-0.04445012217344257,0.01287852319966169,-0.0017371958010374375,0.019285877425051827,-0.08786280946095383,0.0580489572199577,0.06355071826423306,-0.16659177120229315,-0.0675087471945348
28,0.17555374076423336,0.4425930032994457,-0.31522169236898034,-0.07096540214613657,-0.0211310135543315,-0.025766574259289278,-0.1532683275055467,-0.0748620441853372,-0.01661164182846429,0.020516358955320876,0.05623002633009623,0.10027618650301473,0.08113463862029775,-0.05841220270656761,-0.01142234693263615,0.06544431382520613,0.014987315380972149,0.11378270973690065,-0.047765462783991935,0.0012430396220018654,-0.0273556827875735,-0.13931996537433936,-0.048974739968663805,0.04666975921448825,-0.04084019313423943,0.027132516042926123,0.07690719003423721,-0.02403112396743758,0.05857311449924783,0.07219433504569511,-0.13536351577480837,0.2551219454929149,-0.19919234708961212,0.1296587277191387,-0.15636538958135968,-0.20078685440303856,-0.05623303298122083,-0.20069465594472613,-0.16175637293177864,0.002462448916592138,0.04564393563270891,0.15010431166944313,0.05576964507409462,-0.0809159233936818,0.020621448511744,0.06424630439653975,0.07987099037622017,-0.019437680464005944,-0.021100585601446373,0.19568612784030007
